 300.000000 	    52.105 	    35.690  	   0.10705 	   0.10749 	   0.99980 	   1.00000	   0.14286	   1.71429	   1.71429	   0.00000
 300.000000 	    82.061 	    20.670  	   0.03324 	  -0.02906 	   0.32880 	   0.00000	   0.14286	   1.71429	   1.71429	   0.00000
 300.000000 	    64.024 	    62.729  	  -0.00729 	  -0.03490 	   0.00000 	   0.00000	   0.14286	   1.71429	   1.71429	   0.00000
 300.000000 	   133.877 	    58.006  	  -0.00665 	  -0.01817 	   0.40700 	   0.00000	   0.14286	   1.71429	   1.71429	   0.00000
 300.000000 	   136.935 	    34.153  	   0.27193 	  -0.00956 	   0.47580 	   1.00000	   0.14286	   1.71429	   1.71429	   0.00000
 300.000000 	   112.859 	    28.798  	  -0.15438 	  -0.07897 	   0.01640 	   1.00000	   0.14286	   1.71429	   1.71429	   0.00000
 300.000000 	    56.104 	    44.031  	   0.00000 	   0.00000 	   0.00000 	   0.00000	   0.14286	   1.71429	   1.71429	   0.00000
 350.000000 	    57.508 	    38.081  	   0.10806 	   0.04783 	   0.25120 	   1.00000	   0.25000	   0.37500	   0.37500	   0.00000
 350.000000 	    81.025 	    21.523  	  -0.02073 	   0.01705 	   0.00000 	   0.00000	   0.25000	   0.37500	   0.37500	   0.00000
 350.000000 	    63.378 	    71.535  	  -0.01291 	   0.17612 	   0.50100 	   1.00000	   0.25000	   0.37500	   0.37500	   0.00000
 350.000000 	   135.981 	    64.319  	   0.04208 	   0.12624 	   0.58900 	   0.00000	   0.25000	   0.37500	   0.37500	   0.00000
 350.000000 	   139.109 	    32.869  	   0.04347 	  -0.02567 	   0.00000 	   0.00000	   0.25000	   0.37500	   0.37500	   0.00000
 350.000000 	   112.747 	    26.749  	  -0.00223 	  -0.04098 	   0.00000 	   0.00000	   0.25000	   0.37500	   0.37500	   0.00000
 350.000000 	    48.749 	    47.066  	  -0.14710 	   0.06069 	   0.40260 	   2.00000	   0.25000	   0.37500	   0.37500	   0.00000
 350.000000 	    50.835 	    47.433  	   0.00000 	   0.00000 	   0.00000 	   0.00000	   0.25000	   0.37500	   0.37500	   0.00000
 400.000000 	    71.779 	    24.519  	   0.28541 	  -0.27124 	   1.58080 	   0.00000	   0.44444	   1.00000	   1.00000	   0.00000
 400.000000 	    76.224 	    16.095  	  -0.09601 	  -0.10856 	   0.99880 	   0.00000	   0.44444	   1.00000	   1.00000	   0.00000
 400.000000 	    63.565 	    73.780  	   0.00373 	   0.04489 	   0.73020 	   0.00000	   0.44444	   1.00000	   1.00000	   0.00000
 400.000000 	   142.265 	    67.888  	   0.12567 	   0.07140 	   0.99200 	   0.00000	   0.44444	   1.00000	   1.00000	   0.00000
 400.000000 	   137.694 	    33.557  	  -0.02829 	   0.01376 	   1.29760 	   2.00000	   0.44444	   1.00000	   1.00000	   0.00000
 400.000000 	   110.944 	    25.667  	  -0.03607 	  -0.02165 	   0.28340 	   2.00000	   0.44444	   1.00000	   1.00000	   0.00000
 400.000000 	    43.526 	    53.013  	  -0.10446 	   0.11895 	   0.00000 	   2.00000	   0.44444	   1.00000	   1.00000	   0.00000
 400.000000 	    65.382 	    58.536  	   0.29093 	   0.22206 	   0.51640 	   5.00000	   0.44444	   1.00000	   1.00000	   0.00000
 400.000000 	   126.883 	    39.380  	   0.00000 	   0.00000 	   0.00000 	   0.00000	   0.44444	   1.00000	   1.00000	   0.00000
 450.000000 	    71.779 	    24.519  	   0.00000 	   0.00000 	   1.00000 	   0.00000	   0.20000	   0.70000	   0.70000	   0.00000
 450.000000 	    75.288 	    16.638  	  -0.01872 	   0.01086 	   0.20100 	   0.00000	   0.20000	   0.70000	   0.70000	   0.00000
 450.000000 	    63.155 	    78.269  	  -0.00820 	   0.08978 	   0.00000 	   0.00000	   0.20000	   0.70000	   0.70000	   0.00000
 450.000000 	   142.265 	    67.888  	   0.00000 	   0.00000 	   1.00000 	   0.00000	   0.20000	   0.70000	   0.70000	   0.00000
 450.000000 	   126.582 	    34.002  	  -0.22226 	   0.00890 	   1.17560 	   0.00000	   0.20000	   0.70000	   0.70000	   0.00000
 450.000000 	   110.388 	    21.998  	  -0.01111 	  -0.07337 	   0.00000 	   0.00000	   0.20000	   0.70000	   0.70000	   0.00000
 450.000000 	    36.733 	    56.159  	  -0.13587 	   0.06291 	   0.00000 	   0.00000	   0.20000	   0.70000	   0.70000	   0.00000
 450.000000 	    68.296 	    58.959  	   0.05827 	   0.00846 	   0.72540 	   1.00000	   0.20000	   0.70000	   0.70000	   0.00000
 450.000000 	   120.507 	    41.942  	  -0.12753 	   0.05124 	   0.78820 	   0.00000	   0.20000	   0.70000	   0.70000	   0.00000
 450.000000 	   163.967 	    39.290  	   0.00000 	   0.00000 	   0.00000 	   0.00000	   0.20000	   0.70000	   0.70000	   0.00000
 500.000000 	    75.682 	    24.584  	   0.07807 	   0.00129 	   0.00160 	   0.00000	   0.27273	   0.81818	   0.81818	   0.00000
 500.000000 	    71.815 	    11.107  	  -0.06946 	  -0.11061 	   0.89400 	   0.00000	   0.27273	   0.81818	   0.81818	   0.00000
 500.000000 	    62.171 	    81.236  	  -0.01969 	   0.05934 	   0.00000 	   1.00000	   0.27273	   0.81818	   0.81818	   0.00000
 500.000000 	   146.688 	    64.343  	   0.08845 	  -0.07090 	   1.48160 	   0.00000	   0.27273	   0.81818	   0.81818	   0.00000
 500.000000 	   119.299 	    33.734  	  -0.14565 	  -0.00535 	   0.93600 	   0.00000	   0.27273	   0.81818	   0.81818	   0.00000
 500.000000 	   114.176 	    19.359  	   0.07575 	  -0.05277 	   0.00000 	   0.00000	   0.27273	   0.81818	   0.81818	   0.00000
 500.000000 	    34.626 	    56.756  	  -0.04213 	   0.01194 	   0.00000 	   0.00000	   0.27273	   0.81818	   0.81818	   0.00000
 500.000000 	    73.173 	    69.548  	   0.09754 	   0.21177 	   0.64200 	   0.00000	   0.27273	   0.81818	   0.81818	   0.00000
 500.000000 	   124.754 	    45.915  	   0.08495 	   0.07944 	   1.93580 	   0.00000	   0.27273	   0.81818	   0.81818	   0.00000
 500.000000 	   158.231 	    37.516  	  -0.11472 	  -0.03548 	   1.38640 	   0.00000	   0.27273	   0.81818	   0.81818	   0.00000
 500.000000 	    86.107 	    46.068  	   0.00000 	   0.00000 	   0.00000 	   0.00000	   0.27273	   0.81818	   0.81818	   0.00000
 550.000000 	    79.412 	    21.654  	   0.07459 	  -0.05860 	   0.00000 	   0.00000	   0.00000	   1.83333	   1.83333	   0.00000
 550.000000 	    60.148 	    14.381  	  -0.23335 	   0.06547 	   0.30580 	   0.00000	   0.00000	   1.83333	   1.83333	   0.00000
 550.000000 	    63.527 	    84.964  	   0.02712 	   0.07457 	   0.93560 	   0.00000	   0.00000	   1.83333	   1.83333	   0.00000
 550.000000 	   150.126 	    66.294  	   0.06876 	   0.03902 	   1.23960 	   0.00000	   0.00000	   1.83333	   1.83333	   0.00000
 550.000000 	   119.299 	    33.734  	   0.00000 	   0.00000 	   1.00000 	   0.00000	   0.00000	   1.83333	   1.83333	   0.00000
 550.000000 	   110.584 	    16.658  	  -0.07183 	  -0.05403 	   0.00000 	   0.00000	   0.00000	   1.83333	   1.83333	   0.00000
 550.000000 	    33.312 	    53.301  	  -0.02629 	  -0.06910 	   0.50600 	   0.00000	   0.00000	   1.83333	   1.83333	   0.00000
 550.000000 	    73.420 	    74.467  	   0.00495 	   0.09839 	   0.55780 	   1.00000	   0.00000	   1.83333	   1.83333	   0.00000
 550.000000 	   131.089 	    48.018  	   0.12669 	   0.04208 	   1.35700 	   0.00000	   0.00000	   1.83333	   1.83333	   0.00000
 550.000000 	   155.431 	    33.372  	  -0.05601 	  -0.08287 	   1.25580 	   0.00000	   0.00000	   1.83333	   1.83333	   0.00000
 550.000000 	    93.882 	    47.517  	   0.15549 	   0.02899 	   0.12940 	   1.00000	   0.00000	   1.83333	   1.83333	   0.00000
 550.000000 	   127.298 	    35.377  	   0.00000 	   0.00000 	   0.00000 	   0.00000	   0.00000	   1.83333	   1.83333	   0.00000
 600.000000 	    81.693 	    21.870  	   0.04561 	   0.00432 	   0.73360 	   2.00000	   0.00000	   2.46154	   2.46154	   0.00000
 600.000000 	    53.458 	    15.439  	  -0.13379 	   0.02117 	   1.46260 	   0.00000	   0.00000	   2.46154	   2.46154	   0.00000
 600.000000 	    65.797 	    88.499  	   0.04541 	   0.07069 	   1.44260 	   0.00000	   0.00000	   2.46154	   2.46154	   0.00000
 600.000000 	   152.265 	    72.273  	   0.04279 	   0.11956 	   1.33560 	   0.00000	   0.00000	   2.46154	   2.46154	   0.00000
 600.000000 	   115.598 	    30.558  	  -0.07402 	  -0.06352 	   0.17420 	   1.00000	   0.00000	   2.46154	   2.46154	   0.00000
 600.000000 	   108.286 	    15.558  	  -0.04597 	  -0.02199 	   0.00000 	   0.00000	   0.00000	   2.46154	   2.46154	   0.00000
 600.000000 	    33.124 	    54.823  	  -0.00375 	   0.03044 	   0.00000 	   0.00000	   0.00000	   2.46154	   2.46154	   0.00000
 600.000000 	    77.600 	    63.970  	   0.08360 	  -0.20994 	   0.32900 	   1.00000	   0.00000	   2.46154	   2.46154	   0.00000
 600.000000 	   133.450 	    49.769  	   0.04722 	   0.03502 	   1.22560 	   0.00000	   0.00000	   2.46154	   2.46154	   0.00000
 600.000000 	   156.164 	    26.848  	   0.01466 	  -0.13048 	   1.82420 	   0.00000	   0.00000	   2.46154	   2.46154	   0.00000
 600.000000 	    99.986 	    50.439  	   0.12209 	   0.05844 	   1.79700 	   3.00000	   0.00000	   2.46154	   2.46154	   0.00000
 600.000000 	   128.293 	    29.841  	   0.01991 	  -0.11072 	   0.00000 	   3.00000	   0.00000	   2.46154	   2.46154	   0.00000
 600.000000 	   149.434 	    50.113  	   0.00000 	   0.00000 	   0.00000 	   0.00000	   0.00000	   2.46154	   2.46154	   0.00000
 650.000000 	    85.046 	    23.877  	   0.06707 	   0.04014 	   0.00000 	   0.00000	   0.14286	   1.14286	   1.14286	   0.00000
 650.000000 	    49.066 	    16.239  	  -0.08785 	   0.01600 	   1.58280 	   0.00000	   0.14286	   1.14286	   1.14286	   0.00000
 650.000000 	    70.932 	    92.626  	   0.10270 	   0.08255 	   1.72580 	   0.00000	   0.14286	   1.14286	   1.14286	   0.00000
 650.000000 	   153.908 	    74.795  	   0.03286 	   0.05045 	   0.74520 	   1.00000	   0.14286	   1.14286	   1.14286	   0.00000
 650.000000 	   118.246 	    31.790  	   0.05297 	   0.02464 	   0.38360 	   3.00000	   0.14286	   1.14286	   1.14286	   0.00000
 650.000000 	   110.561 	    21.958  	   0.04550 	   0.12800 	   0.00000 	   1.00000	   0.14286	   1.14286	   1.14286	   0.00000
 650.000000 	    38.343 	    57.072  	   0.10438 	   0.04498 	   0.15320 	   0.00000	   0.14286	   1.14286	   1.14286	   0.00000
 650.000000 	    84.442 	    62.458  	   0.13683 	  -0.03025 	   1.33820 	   0.00000	   0.14286	   1.14286	   1.14286	   0.00000
 650.000000 	   136.705 	    49.649  	   0.06511 	  -0.00240 	   0.00000 	   0.00000	   0.14286	   1.14286	   1.14286	   0.00000
 650.000000 	   158.588 	    25.761  	   0.04849 	  -0.02175 	   1.69900 	   0.00000	   0.14286	   1.14286	   1.14286	   0.00000
 650.000000 	   101.242 	    46.711  	   0.02512 	  -0.07456 	   0.03000 	   1.00000	   0.14286	   1.14286	   1.14286	   0.00000
 650.000000 	   139.441 	    23.204  	   0.22295 	  -0.13275 	   0.00000 	   1.00000	   0.14286	   1.14286	   1.14286	   0.00000
 650.000000 	   153.157 	    57.838  	   0.07446 	   0.15451 	   0.02760 	   1.00000	   0.14286	   1.14286	   1.14286	   0.00000
 650.000000 	   173.685 	    42.260  	   0.00000 	   0.00000 	   0.00000 	   0.00000	   0.14286	   1.14286	   1.14286	   0.00000
 700.000000 	    92.182 	    21.378  	   0.14272 	  -0.04998 	   1.19320 	   3.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	    44.940 	    24.229  	  -0.08251 	   0.15980 	   1.37820 	   0.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	    71.125 	    92.622  	   0.00385 	  -0.00007 	   0.95300 	   0.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	   157.062 	    80.862  	   0.06308 	   0.12133 	   0.00000 	   0.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	   121.520 	    24.087  	   0.06547 	  -0.15406 	   1.41080 	   2.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	   113.730 	    17.397  	   0.06339 	  -0.09122 	   0.35560 	   1.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	    36.489 	    53.050  	  -0.03709 	  -0.08044 	   1.48600 	   0.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	    84.573 	    63.044  	   0.00263 	   0.01173 	   0.85300 	   1.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	   140.797 	    42.433  	   0.08184 	  -0.14433 	   0.86420 	   0.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	   163.143 	    30.144  	   0.09110 	   0.08766 	   1.31200 	   3.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	   105.009 	    46.604  	   0.07533 	  -0.00214 	   1.39520 	   1.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	   136.785 	    14.952  	  -0.05312 	  -0.16504 	   0.00000 	   1.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	   159.865 	    58.070  	   0.13416 	   0.00463 	   1.96120 	   2.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	   160.463 	    43.867  	  -0.26445 	   0.03214 	   0.00000 	   3.00000	   0.40000	   1.53333	   1.53333	   0.00000
 700.000000 	    96.915 	    33.519  	   0.00000 	   0.00000 	   0.00000 	   0.00000	   0.40000	   1.53333	   1.53333	   0.00000
 750.000000 	    92.971 	    21.954  	   0.01577 	   0.01153 	   0.88080 	   1.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	    45.231 	    24.684  	   0.00582 	   0.00910 	   0.80740 	   0.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	    76.942 	    96.207  	   0.11636 	   0.07169 	   0.00000 	   0.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	   164.175 	    81.436  	   0.14226 	   0.01148 	   0.00000 	   1.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	   121.520 	    24.087  	   0.00000 	   0.00000 	   1.00000 	   0.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	   114.627 	    16.506  	   0.01793 	  -0.01782 	   0.84420 	   0.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	    31.593 	    54.331  	  -0.09790 	   0.02563 	   1.60180 	   0.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	    88.839 	    61.084  	   0.08532 	  -0.03920 	   0.00000 	   2.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	   141.860 	    39.016  	   0.02126 	  -0.06834 	   0.33920 	   0.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	   166.382 	    28.830  	   0.06477 	  -0.02628 	   0.59920 	   0.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	   112.370 	    47.304  	   0.14723 	   0.01398 	   1.10640 	   0.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	   142.749 	    16.873  	   0.11928 	   0.03843 	   0.67000 	   1.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	   160.163 	    60.520  	   0.00596 	   0.04901 	   1.86680 	   1.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	   145.600 	    34.682  	  -0.29725 	  -0.18370 	   0.60200 	   2.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	    88.773 	    35.090  	  -0.16283 	   0.03141 	   0.79760 	   0.00000	   0.12500	   1.00000	   1.00000	   0.00000
 750.000000 	    63.170 	    50.969  	   0.00000 	   0.00000 	   0.00000 	   0.00000	   0.12500	   1.00000	   1.00000	   0.00000
